-04.05     1 22  3.9  -04 19.3       3.1   1   143.3  -65.6 a
-04.06     2 32 36.4  -04 16.9       6.1   1   174.5  -56.2 a
-04.07     2 45 42.7  -04 28.6       2.3   1   178.7  -54.0 a
-04.08     3  4  7.6  -04  1.5       2.0  22   183.1  -50.2 bl
-04.09     3  9  2.6  -04 48.3       2.3   1   185.2  -49.7 a
-04.10     3 14 35.9  -04 27.5       2.5   1   186.1  -48.4 a
-04.11     3 38 38.5  -04 43.0       2.8  21   191.4  -43.7 be
-04.12     3 39 39.6  -04 42.3       2.8   2   191.6  -43.5 b
-04.13     3 46 14.1  -04 23.3       3.6   1   192.5  -42.0 a
-04.14     4 23 57.2  -04  4.9       2.4   1   198.5  -33.8 a
-04.15     4 40 56.5  -04 29.8       2.0   2   201.4  -30.4 b
-04.16     4 48 29.7  -04 40.0       5.5   1   202.6  -28.8 a
-04.17     4 56 31.4  -04 27.4       3.1   1   203.5  -26.9 a
-04.18     5 25  2.2  -04 37.9       2.6   1   207.3  -20.7 a
-04.19     5 44 57.4  -04 18.9       2.2   1   209.4  -16.2 a
-04.20     5 49 18.2  -04 27.4       2.9  22   210.1  -15.3 bl
-04.21     6 18  4.2  -04  2.0       2.2   1   213.0  -08.7 a
-04.22     6 33 23.3  -04 12.9       2.5   1   215.0  -05.4 a
-04.23     6 40 11.6  -04 26.7       2.3   2   215.9  -04.0 b
-04.24     6 42 14.4  -04 50.1       4.2  22   216.5  -03.7 bl
-04.25     7 10 52.1  -04 22.0       2.6   1   219.4  +02.8 a
-04.26     8 20  6.7  -04 48.2       4.2   1   228.3  +17.7 a
-04.27     8 23 33.6  -04 42.3       2.7   2   228.7  +18.5 b
-04.28     8 57 20.0  -04 18.1       2.2  22   233.2  +25.8 bl
-04.29     8 59 56.1  -04 56.6       7.2   1   234.2  +26.0 a
-04.30     9  2 36.9  -04 10.9       3.2  22   233.9  +27.0 bl
-04.31     9 34 28.9  -04  5.7       4.3   1   239.1  +33.5 a
-04.32     9 36 35.6  -04  1.9       2.3  21   239.4  +34.0 be
-04.33     9 40 28.9  -04 13.1       2.5   1   240.3  +34.6 a
-04.34    10  1  0.3  -04 19.6       2.6   1   244.4  +38.5 a
-04.35    10 23 20.3  -04 42.5       2.0   1   249.8  +42.4 a
-04.36    10 36 16.3  -04  9.8       4.2   1   252.4  +45.0 a
-04.37    11  1  0.8  -04 51.6       2.5   1   259.9  +48.5 a
-04.38    11 48 35.3  -04 51.8       2.0   2   276.4  +54.6 b
-04.39    11 50 33.3  -04 27.0       3.4  22   276.9  +55.2 bl
-04.40    12  1 27.6  -04 11.9       8.3   1   281.2  +56.4 a
-04.41    12 11 57.9  -04  7.8       2.3   2   285.8  +57.2 b
-04.42    12 16  6.3  -04 43.5       4.1   2   287.9  +56.9 b
-04.43    12 39 44.1  -04 26.3      14.2   1   298.6  +58.1 a   3C275
-04.44    12 47 58.6  -04  8.3       2.9   1   302.5  +58.5 a
-04.45    13  8 33.8  -04 43.4       2.7  21   312.1  +57.5 be
-04.46    13 12 12.1  -04  0.9       2.2   1   314.0  +58.1 a
-04.47    13 58 51.8  -04 13.9       2.2  21   333.7  +54.2 be
-04.48    14  0 56.9  -04 47.6       5.1  22   334.1  +53.4 bl
-04.49    14  8 44.9  -04 24.9       2.1   1   337.2  +52.8 a
